prompt_postfix,prompt_prefix,prompt_placement,prompt_length,device,latency_visual_width,latency_visual_length,latency_batch_size,timed_iters,warmup_iters,throughput_videos_per_s,latency_median_ms,latency_std_ms,latency_mean_ms,sweep_type,attn_window,prompt_template,fusion_auc,fusion_ap,alpha,experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,only_gcn,237,,0.9357379671486115,0.7990292549375555,0.933906170099891,0.7715532675773731,41.558640433782095,35.12737592575341,28.975275835506825,22.055077574704775,16.010361039459468,28.745346161841315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,only_gcn,238,,0.9295606583502878,0.7787564637592832,0.9362541559638328,0.803637329669068,38.16946039357541,32.68176768274946,25.944617187148538,21.255388686428752,14.540301565302185,26.518307103040865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,only_gcn,,,,,,,,,,,,,5,"234,235,236,237,238",0.9309607442488135,0.0038657404658187424,1.4943949349068508e-05,0.9261615629890775,0.9357599255085495,0.004799181259736026,0.7825957516390682,0.011416019382190083,0.00013032549853453964,0.7684231638090712,0.7967683394690653,0.014172587829997061,0.9345350642810224,0.0015251087009247853,2.325956549636486e-06,0.9326416952974457,0.9364284332645991,0.0018933689835767087,0.7888749834412536,0.017604128850316533,0.0003099053525785469,0.7670200746548398,0.8107298922276674,0.021854908786413798,38.50183723595673,2.229972457427621,4.972777160885784,35.733404610424145,41.27026986148931,2.768432625532583,32.9012031787733,1.7744448581458327,3.1486545546001845,30.698292097456097,35.104114260090505,2.202911081317202,26.620609311396674,2.0692852296061517,4.281941361466185,24.05166424568826,29.189554377105086,2.5689450657084136,21.153685694541412,1.1405276741635269,1.3008033755328643,19.73776057270408,22.569610816378745,1.4159251218373339,14.928452457568595,1.215325472658855,1.4770160044934693,13.41966849122726,16.43723642390993,1.5087839663413354,26.82115757564734,1.6460658168674704,2.709532673459573,24.777624573250268,28.864690578044414,2.0435330023970737
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_global_tf,234,,0.9295558978430748,0.7722673309440302,0.9286097491554957,0.7628494665459764,31.206419271443004,23.656042186682644,17.901554892178815,12.700326574924258,9.656982903227245,19.024265165691197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_global_tf,235,,0.9328671764155863,0.7873167041494057,0.9364190445746715,0.8119695375501328,29.395694744973905,22.232281336451866,17.037786892692573,12.137156382352462,8.742520521346307,17.90908797556342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_global_tf,236,,0.9307725900388572,0.7739285491085108,0.9311514616596575,0.7913415908737509,30.89075072733326,23.786206011080417,17.852914529185473,13.150624256310039,9.36072644040107,19.00824439286205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_global_tf,237,,0.9192062334355935,0.7591063542714169,0.9264160047038505,0.7754635136692906,30.66598082135057,23.81121888036671,18.00232904229737,13.118308348873045,10.492269247166035,19.218021268010748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,local_global_tf,238,,0.9334474982963394,0.7833384582134344,0.9326873447092368,0.7718361160241543,31.911603175939046,24.42389069952217,19.476952573751273,13.322529028130548,9.642724050343917,19.75553990553739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,local_global_tf,,,,,,,,,,,,,5,"234,235,236,237,238",0.9291698792058902,0.005787053679941914,3.348999029452925e-05,0.921985454949933,0.9363543034618474,0.007184424255957247,0.7751914793373597,0.01098033727312184,0.00012056780663150878,0.7615597755712388,0.7888231831034805,0.0136317037661209,0.9310567209605823,0.003838826075193407,1.4736585635584819e-05,0.926290952973219,0.9358224889479457,0.00476576798736339,0.782692044932661,0.01933789668421141,0.0003739542481692347,0.7586847241644461,0.8066993657008759,0.024007320768214848,30.814089748207955,0.9216989372873478,0.8495289309966263,29.66983283130932,31.95834666510659,1.1442569168986356,23.58192782282076,0.8109013549919392,0.6575610075277629,22.575222219901388,24.58863342574013,1.0067056029193704,18.0543075860211,0.8837176300866989,0.7809568497260516,16.95720313042952,19.15141204161268,1.0971044555915817,12.88578891811807,0.47691506583388815,0.22744798001934186,12.29371558399914,13.477862252237001,0.59207333411893,9.579044632496915,0.6307820663025471,0.39788601516891087,8.795950811702715,10.362138453291115,0.7830938207942004,18.98303174153296,0.6722499584469016,0.45192000663186094,18.1484569864599,19.81760649660602,0.8345747550730596
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf_gcn,234,,0.94301138760704,0.820144761601225,0.943985277953957,0.8291002586911501,32.231970102219634,25.811734504064205,19.20396865528233,14.010467063794788,10.101969714844314,20.272022008041056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf_gcn,235,,0.9468458799036596,0.8374193088270772,0.9433378551182662,0.8190151623356523,33.17831947418503,27.128885281183653,20.990806342502818,15.823742098153811,11.509004360400557,21.726151511285174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf_gcn,236,,0.9410683420266239,0.8154837626893671,0.9454715933858222,0.8343786878328708,34.470967281680174,28.17255806995322,22.240769910423648,16.51218390350377,11.431013280092044,22.56549848913057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf_gcn,237,,0.9414412217401982,0.8190713742656524,0.936952156496479,0.7896897374080677,35.3795034907391,28.79240513359556,22.12857483926592,16.371226676353224,12.864146013518289,23.10717123069442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,global_tf_gcn,238,,0.9458013988624507,0.8322054374850214,0.9442973790708806,0.8164073812752096,37.49591178152896,30.51285579935753,24.5743058897038,17.53866014440861,13.455740384831996,24.715494799966176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,global_tf_gcn,,,,,,,,,,,,,5,"234,235,236,237,238",0.9436336460279945,0.0025880645878184594,6.698078310719933e-06,0.940420654576895,0.9468466374790939,0.0032129914510994413,0.8248649289736686,0.0094253256673349,8.883676393532207e-05,0.8131637175991481,0.8365661403481891,0.01170121137452054,0.942808852405081,0.0033641718547718436,1.1317652268439026e-05,0.93863235099152,0.9469853538186421,0.004176501413561125,0.8177182455085901,0.01729247081220884,0.0002990295467910946,0.7962502492501015,0.8391862417670787,0.021467996258488633,34.55133442607058,2.038840332437995,4.156869901175874,32.02018563283207,37.0824832193091,2.531148793238512,28.083687757630834,1.7666674122323214,3.1211137454436466,25.89043210274662,30.27694341251505,2.193255654884215,21.827685127435704,1.961463324616556,3.847338373815833,19.39259717665534,24.262773078216068,2.4350879507803653,16.051255977242842,1.2984403059468217,1.685947228107276,14.43928785928847,17.663224095197215,1.6119681179543728,11.872374750737439,1.3183160611523665,1.7379572370922904,10.23573157951734,13.509017921957538,1.6366431712200993,22.477267607823478,1.646322247617992,2.7103769430019566,20.43341625563981,24.521118960007147,2.043851352183668
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,lgt_adapter,234,,0.9408904320467022,0.8039327358023559,0.9446048267126999,0.8285772689074562,34.17835562555979,27.397665881670218,21.913588619274364,16.234338325488235,12.397516229674073,22.424292936333337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,lgt_adapter,235,,0.9439383194615847,0.8242063883073958,0.9420364272127135,0.8115955296976578,33.7054058563413,27.664417233184267,21.390457281322732,16.737467419193724,12.873174829698916,22.47418452394819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,lgt_adapter,236,,0.9349543943291032,0.7922016342507525,0.9464586415582231,0.8421888138028171,36.409350711717096,28.355182028332255,21.560288092356434,16.04998303793544,11.635884789578906,22.802137731984025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,lgt_adapter,237,,0.9401927350868384,0.8053848905102177,0.9380732060988091,0.7824445124792115,35.27933287769291,28.035266644214555,23.003284896969152,17.227411113302367,12.571401341669738,23.223339374769743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train,lgt_adapter,238,,0.9381600620328779,0.8007761563725003,0.9435331909554698,0.8281112220239313,33.47841869554947,26.676635085206573,20.57013208323422,15.213286855809407,11.155539630534609,21.418802470066858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,xd_ablation,adapter_train_summary,lgt_adapter,,,,,,,,,,,,,5,"234,235,236,237,238",0.9396271885914212,0.0033350016042799913,1.1122235700550114e-05,0.935486901021169,0.9437674761616734,0.004140287570252155,0.8053003610486444,0.011740533233527608,0.00013784012060756622,0.7907249006493079,0.819875821447981,0.014575460399336496,0.942941258507583,0.0031625338198828924,1.000162016190308e-05,0.9390150836451304,0.9468674333700356,0.003926174862452603,0.8185834693822148,0.022927722802536687,0.0005256804729099607,0.7901195053434258,0.8470474334210039,0.028463964038789074,34.61017275337211,1.2217562169893292,1.492688253752077,33.09340524339926,36.12694026334496,1.5167675099728477,27.625833374521573,0.6430613447659635,0.4135278931322095,26.827495260012938,28.424171489030208,0.798338114508633,21.68755019463138,0.8853437544031981,0.7838335634607504,20.588426962710983,22.78667342655178,1.0991232319203985,16.292497350345833,0.7581149421014386,0.5747382654374676,15.351324228396864,17.2336704722948,0.9411731219489687,12.126703364231249,0.7092914455384399,0.5030943547140098,11.246142901567545,13.007263826894953,0.8805604626637046,22.46855140742043,0.6680097468096728,0.4462370218327233,21.63924072643787,23.297862088402994,0.8293106809825623
