experiment,ablation_type,variant,seed,checkpoint,branch1_auc,branch1_ap,branch2_auc,branch2_ap,mAP@0.1,mAP@0.2,mAP@0.3,mAP@0.4,mAP@0.5,average_mAP,seed_count,seeds,branch1_auc_mean,branch1_auc_std,branch1_auc_variance,branch1_auc_ci95_low,branch1_auc_ci95_high,branch1_auc_ci95_half_width,branch1_ap_mean,branch1_ap_std,branch1_ap_variance,branch1_ap_ci95_low,branch1_ap_ci95_high,branch1_ap_ci95_half_width,branch2_auc_mean,branch2_auc_std,branch2_auc_variance,branch2_auc_ci95_low,branch2_auc_ci95_high,branch2_auc_ci95_half_width,branch2_ap_mean,branch2_ap_std,branch2_ap_variance,branch2_ap_ci95_low,branch2_ap_ci95_high,branch2_ap_ci95_half_width,mAP@0.1_mean,mAP@0.1_std,mAP@0.1_variance,mAP@0.1_ci95_low,mAP@0.1_ci95_high,mAP@0.1_ci95_half_width,mAP@0.2_mean,mAP@0.2_std,mAP@0.2_variance,mAP@0.2_ci95_low,mAP@0.2_ci95_high,mAP@0.2_ci95_half_width,mAP@0.3_mean,mAP@0.3_std,mAP@0.3_variance,mAP@0.3_ci95_low,mAP@0.3_ci95_high,mAP@0.3_ci95_half_width,mAP@0.4_mean,mAP@0.4_std,mAP@0.4_variance,mAP@0.4_ci95_low,mAP@0.4_ci95_high,mAP@0.4_ci95_half_width,mAP@0.5_mean,mAP@0.5_std,mAP@0.5_variance,mAP@0.5_ci95_low,mAP@0.5_ci95_high,mAP@0.5_ci95_half_width,average_mAP_mean,average_mAP_std,average_mAP_variance,average_mAP_ci95_low,average_mAP_ci95_high,average_mAP_ci95_half_width
xd_ablation,adapter_train,global_tf_gcn,234,,0.9399275511289518,0.8066751700749215,0.9371051682337493,0.8076522958153863,32.0289874910297,26.2396158001321,20.230558048859727,14.75423057818929,11.475011739805748,20.945680731603314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,global_tf_gcn,235,,0.9407782403287599,0.810577014784926,0.9441381575058269,0.8336804429977461,32.58418212476732,26.81624029786125,20.07897949637719,15.421644156408728,11.895854954957379,21.35938020607437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,global_tf_gcn,236,,0.9378835218654421,0.7962991086969795,0.9337375647978399,0.7632599415541661,30.531649567502743,25.296141094216747,19.50136608575546,14.299475424540534,9.832871738468207,19.892300782096736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,global_tf_gcn,237,,0.939547694175835,0.8104857446450675,0.9436360848208498,0.8342496318857868,36.52394391800097,28.11905550667574,21.744773250847558,15.631940832324162,12.422406536427342,22.888424008855154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,global_tf_gcn,238,,0.9473448790769674,0.8356154809103082,0.9445600790727744,0.8336930815651852,34.721346002144486,28.893847856593034,22.561831224385312,16.5291399013495,11.82465979728869,22.906164956352203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train_summary,global_tf_gcn,,,,,,,,,,,,,5,"234,235,236,237,238",0.9410963773151912,0.003648013146556758,1.3307999917450939e-05,0.9365674968890404,0.9456252577413421,0.004528880426150869,0.8119305038224406,0.014464235614734302,0.00020921411191854818,0.7939736624068239,0.8298873452380573,0.017956841415616664,0.9406354108862081,0.004917295805673845,2.417979804049759e-05,0.9345307605384071,0.946740061234009,0.0061046503478009205,0.8145070787636541,0.03081698445974923,0.0009496865311924256,0.776248872966209,0.8527652845610992,0.03825820579744513,33.27802182068904,2.3560165421728136,5.5508139469919415,30.35310988291127,36.20293375846681,2.9249119377777704,27.072980111095774,1.4428618591380586,2.081850344555335,25.281717698114132,28.864242524077415,1.7912624129816408,20.82350162124505,1.277151994998971,1.6311172183298515,19.237962194987837,22.409041047502264,1.585539426257213,15.327286178562442,0.85600203332427,0.7327394810552847,14.264589664673299,16.389982692451586,1.062696513889143,11.490160953389474,0.9864578003060068,0.9730989917845657,10.265508178427165,12.714813728351782,1.2246527749623086,21.598390136996354,1.3008034604191645,1.6920896426384726,19.983488245614147,23.21329202837856,1.6149018913822086
xd_ablation,adapter_train,lgt_adapter,234,,0.9366079987986359,0.7882213382876545,0.9461656297828878,0.8452936845194258,35.13227474150902,29.15768593069357,22.265413059051138,17.085829535086685,13.160866223230824,23.36041389791425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,lgt_adapter,235,,0.9335311518008613,0.7789090103887841,0.9394640186611461,0.816880258965037,34.60100325122167,27.51416705050356,21.243153198384167,15.768476582905617,11.251606858237444,22.07568138825049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,lgt_adapter,236,,0.9326998121336667,0.7784491027528495,0.9315084456786862,0.7849429287681392,35.22649909905829,28.20436440632397,22.003271103898552,16.48743842586806,11.785259615708947,22.741366530171565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xd_ablation,adapter_train,lgt_adapter,237,,0.9366420136458464,0.7957700988404592,0.9442609880212945,0.837611792915854,36.625961709553536,28.03497470743465,22.48998974292769,15.916081944014454,11.12309619033679,22.838020858853426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
